region,lga,ward,subvillage,longitude_imputed_subvillage
Pwani,Bagamoyo,Mbwewe,Mpakani B,38.2454654
Pwani,Bagamoyo,Mbwewe,Msete,38.23375542
Pwani,Bagamoyo,Mbwewe,Msikitini,38.24215392333333
Pwani,Bagamoyo,Mbwewe,Ngwila,38.24587575
Pwani,Bagamoyo,Mbwewe,Pozo,38.2436249125
Pwani,Bagamoyo,Mbwewe,Pugwe,38.20051139
Pwani,Bagamoyo,Mbwewe,Tengeni,38.22318823
Pwani,Bagamoyo,Mbwewe,Togo,38.30636173
Pwani,Bagamoyo,Mbwewe,Turiani,38.119478195
Pwani,Bagamoyo,Mbwewe,Zaire,38.242342730000004
Pwani,Bagamoyo,Miono,Kipera A,38.40774643
Pwani,Bagamoyo,Miono,Kipera B,38.40909458
Pwani,Bagamoyo,Miono,Komkomba,38.42719195
Pwani,Bagamoyo,Miono,Komsolo,38.40488713
Pwani,Bagamoyo,Miono,Kwa Mkopi,38.39796204
Pwani,Bagamoyo,Miono,Kwa Muhando,38.36819388
Pwani,Bagamoyo,Miono,Mafungu Mifugoni,38.4117654325
Pwani,Bagamoyo,Miono,Makao Makuu A,38.40972636
Pwani,Bagamoyo,Miono,Makao Makuu B,38.40932566714286
Pwani,Bagamoyo,Miono,Mihuga A,38.49602842
Pwani,Bagamoyo,Miono,Misufini,38.41199742818182
Pwani,Bagamoyo,Miono,Mpakani A,38.40703996
Pwani,Bagamoyo,Miono,Mwanakibwengo,38.405407849999996
Pwani,Bagamoyo,Miono,Umasaini,38.3917523
Pwani,Bagamoyo,Mkange,Bomani,38.77644499
Pwani,Bagamoyo,Mkange,Kwa Luhande,38.567620335
Pwani,Bagamoyo,Mkange,Kwa Mgama,38.56821174
Pwani,Bagamoyo,Mkange,Manda A,38.51812998
Pwani,Bagamoyo,Mkange,Mbuyuni,38.7742679
Pwani,Bagamoyo,Mkange,Msikitini,38.705529255
Pwani,Bagamoyo,Mkange,Mtuba,38.64825377
Pwani,Bagamoyo,Mkange,Njia Tatu,38.61098645
Pwani,Bagamoyo,Mkange,Shauri Moyo A,38.55912037
Pwani,Bagamoyo,Mkange,Uvinje,38.78198571
Pwani,Bagamoyo,Msata,Barabarani,38.389276715
Pwani,Bagamoyo,Msata,Funta,38.385750432500004
Pwani,Bagamoyo,Msata,Hembetini,38.383800987499995
Pwani,Bagamoyo,Msata,Kibadagwe,38.382544506
Pwani,Bagamoyo,Msata,Kibonkho,38.35499225636364
Pwani,Bagamoyo,Msata,Kidurudulu,38.389390445000004
Pwani,Bagamoyo,Msata,Kihangaiko,38.38394431363636
Pwani,Bagamoyo,Msata,Kisanga,38.386620445
Pwani,Bagamoyo,Msata,Lukenge,38.3841449175
Pwani,Bagamoyo,Msata,Mabungo,38.3850755
Pwani,Bagamoyo,Msata,Madukani,38.38827896666667
Pwani,Bagamoyo,Msata,Mbuyu,38.351091499999995
Pwani,Bagamoyo,Msata,Mifugoni,38.3880523475
Pwani,Bagamoyo,Msata,Pugini,38.38156994
Pwani,Bagamoyo,Msata,Udoweni,38.387609346
Pwani,Bagamoyo,Msata,Zunga,38.36662321
Pwani,Bagamoyo,Talawanda,Bwawani,38.43078039
Pwani,Bagamoyo,Talawanda,Ludiga,38.49765264
Pwani,Bagamoyo,Talawanda,Misufini,38.44876677
Pwani,Bagamoyo,Talawanda,Msigi,38.43392315
Pwani,Bagamoyo,Talawanda,Talawanda,38.46556839
Pwani,Bagamoyo,Ubenazamozi,Choza Misasa,38.18889772
Pwani,Bagamoyo,Ubenazamozi,Kikumule,38.21628257
Pwani,Bagamoyo,Ubenazamozi,Kudiboya,38.22226002
Pwani,Bagamoyo,Ubenazamozi,Kudimoze,38.24083382
Pwani,Bagamoyo,Ubenazamozi,Lulenge,38.130961740000004
Pwani,Bagamoyo,Ubenazamozi,Minazini,38.16701953
Pwani,Bagamoyo,Ubenazamozi,Njia Nne,38.17342186
Pwani,Bagamoyo,Vigwaza,Kambini,38.61676827
Pwani,Bagamoyo,Vigwaza,Kihungo A,38.63312236
Pwani,Bagamoyo,Vigwaza,Mjini,38.63356218
Pwani,Bagamoyo,Vigwaza,Mkwajuni,38.692715482000004
Pwani,Bagamoyo,Vigwaza,Mlimani,38.68354273
Pwani,Bagamoyo,Vigwaza,Msigara,38.64661244
Pwani,Bagamoyo,Vigwaza,Mtambani,38.72697802
Pwani,Bagamoyo,Vigwaza,Muyegeani,38.68959838333333
Pwani,Bagamoyo,Vigwaza,Relini,38.68951794
Pwani,Bagamoyo,Vigwaza,Seko,38.71335233333333
Pwani,Bagamoyo,Vigwaza,Visezi Kati,38.6321871
Pwani,Bagamoyo,Yombo,Bwembweni,38.85127257
Pwani,Bagamoyo,Yombo,Chamkwela,38.86271787
Pwani,Bagamoyo,Yombo,Chasimba,38.838662835
Pwani,Bagamoyo,Yombo,Chombe,38.84583829333334
Pwani,Bagamoyo,Yombo,Congo,38.84363931
Pwani,Bagamoyo,Yombo,Fulwe,38.854461295
Pwani,Bagamoyo,Yombo,Kajiungeni,38.862938064999994
Pwani,Bagamoyo,Yombo,Kambini,38.8275089
Pwani,Bagamoyo,Yombo,Kimbehengwa,38.8636926
Pwani,Bagamoyo,Yombo,Kiyegea B,38.86694366
Pwani,Bagamoyo,Yombo,Kwa Mani,38.85687452
Pwani,Bagamoyo,Yombo,Lwazi,38.87750382
Pwani,Bagamoyo,Yombo,Madukani,38.799646742
Pwani,Bagamoyo,Yombo,Magoza,38.85879965
Pwani,Bagamoyo,Yombo,Masogola,38.8591868575
Pwani,Bagamoyo,Yombo,Matimbwa,38.865252395
Pwani,Bagamoyo,Yombo,Mfulu,38.844320906
Pwani,Bagamoyo,Yombo,Mikuge,38.835939382
Pwani,Bagamoyo,Yombo,Miswe Chini,38.804534933333336
Pwani,Bagamoyo,Yombo,Miwaleni,38.844402305
Pwani,Bagamoyo,Yombo,Mzizima,38.83359658
Pwani,Bagamoyo,Yombo,Ngogomoni,38.8682522
Pwani,Bagamoyo,Yombo,Shangweni,38.83796022666667
Pwani,Bagamoyo,Yombo,Shule,38.79740945
Pwani,Bagamoyo,Yombo,Shuleni,38.837561512
Pwani,Bagamoyo,Yombo,Umakondeni,38.83256383
Pwani,Bagamoyo,Yombo,Ushokorani,38.85852445333333
Pwani,Bagamoyo,Yombo,Uzaramoni,38.849430925
Pwani,Bagamoyo,Yombo,Yombo,38.85228261666666
Pwani,Bagamoyo,Yombo,Zombengalawa,38.860792751999995
Pwani,Bagamoyo,Zinga/Ikerege,Bisibisi,38.99725062666667
Pwani,Bagamoyo,Zinga/Ikerege,Bondeni,38.99782423
Pwani,Bagamoyo,Zinga/Ikerege,Chambeo,38.98556290333333
Pwani,Bagamoyo,Zinga/Ikerege,Changuluwe,38.9990418
Pwani,Bagamoyo,Zinga/Ikerege,Chaponda,39.0042222325
Pwani,Bagamoyo,Zinga/Ikerege,Dagaza,38.96926869
Pwani,Bagamoyo,Zinga/Ikerege,Dosi,38.999188579999995
Pwani,Bagamoyo,Zinga/Ikerege,Gongoni,38.999655522
Pwani,Bagamoyo,Zinga/Ikerege,Gwazo,39.026186089999996
Pwani,Bagamoyo,Zinga/Ikerege,Kasiki,38.976074175
Pwani,Bagamoyo,Zinga/Ikerege,Kiamboni,39.00156321666666
Pwani,Bagamoyo,Zinga/Ikerege,Kibuba,38.97998051166667
Pwani,Bagamoyo,Zinga/Ikerege,Kibuyuni,39.003144925
Pwani,Bagamoyo,Zinga/Ikerege,Kibwawagogo,38.984186805
Pwani,Bagamoyo,Zinga/Ikerege,Kidugu,38.98448959857143
Pwani,Bagamoyo,Zinga/Ikerege,Kiegea,38.990598198
Pwani,Bagamoyo,Zinga/Ikerege,Kiharaka,39.09288472666666
Pwani,Bagamoyo,Zinga/Ikerege,Kijiweni,38.99885941333333
Pwani,Bagamoyo,Zinga/Ikerege,Kilemela,39.02182516
Pwani,Bagamoyo,Zinga/Ikerege,Kitonga,39.045614003333334
Pwani,Bagamoyo,Zinga/Ikerege,Kokoto,38.99123782666667
Pwani,Bagamoyo,Zinga/Ikerege,Kondo Bondeni,39.008353565
Pwani,Bagamoyo,Zinga/Ikerege,Kwa Faki,38.99657543
Pwani,Bagamoyo,Zinga/Ikerege,Kwa Kibosha,39.07288225
Pwani,Bagamoyo,Zinga/Ikerege,Kwakiwete,39.02319751
Pwani,Bagamoyo,Zinga/Ikerege,Matumbi,39.031783623125
Pwani,Bagamoyo,Zinga/Ikerege,Mbegani,38.971259053333334
Pwani,Bagamoyo,Zinga/Ikerege,Mbuyuni,39.00098900333333
Pwani,Bagamoyo,Zinga/Ikerege,Mchanga Wa Kichwa A,38.99229789333333
Pwani,Bagamoyo,Zinga/Ikerege,Mchanga Wa Kichwa B,38.98850842555556
Pwani,Bagamoyo,Zinga/Ikerege,Mikangalungo,38.98823353666666
Pwani,Bagamoyo,Zinga/Ikerege,Mji Mpya,38.99456037
Pwani,Bagamoyo,Zinga/Ikerege,Mkunguni,38.974446515
Pwani,Bagamoyo,Zinga/Ikerege,Mnamata,38.96726989
Pwani,Bagamoyo,Zinga/Ikerege,Msoka,38.989801465
Pwani,Bagamoyo,Zinga/Ikerege,Mtambani,39.06038436
Pwani,Bagamoyo,Zinga/Ikerege,Mwajimbo,39.009772
Pwani,Bagamoyo,Zinga/Ikerege,Pande,38.975631065
Pwani,Bagamoyo,Zinga/Ikerege,Udindivu,39.06010648
Pwani,Kibaha,Kibaha,Bamba,38.8617906
Pwani,Kibaha,Kibaha,Butiama,38.85770798
Pwani,Kibaha,Kibaha,Chang'Ombe,38.89850629
Pwani,Kibaha,Kibaha,Karabaka,38.8561128
Pwani,Kibaha,Kibaha,Kidenge,38.935225204999995
Pwani,Kibaha,Kibaha,Kongowe Kati,38.870360372
Pwani,Kibaha,Kibaha,Madina,38.94655976
Pwani,Kibaha,Kibaha,Miembe Saba,38.88905016
Pwani,Kibaha,Kibaha,Msangani,38.95125756
Pwani,Kibaha,Kibaha,Mwambisi,38.872682733333335
Pwani,Kibaha,Kibaha,Simbani,38.90544369
Pwani,Kibaha,Kibaha,Ungindoni,38.87263783
Pwani,Kibaha,Kibaha,Viziwaziwa,38.901883170000005
Pwani,Kibaha,Kwala,Kwala,38.578414437999996
Pwani,Kibaha,Kwala,Mwembengozi,38.57995673
Pwani,Kibaha,Kwala,Waya,38.52847034
Pwani,Kibaha,Magindu,Magindu,38.328233
Pwani,Kibaha,Magindu,Mzizima,38.31931374
Pwani,Kibaha,Mailimoja,Machinjioni,38.98687833
Pwani,Kibaha,Mailimoja,Mailimoja,38.9906026
Pwani,Kibaha,Mailimoja,Muheza,39.01509486
Pwani,Kibaha,Mailimoja,Tangini,38.989224322999995
Pwani,Kibaha,Mailimoja,Uyaoni,39.00342644
Pwani,Kibaha,Mlandizi,Disunyara,38.72601725
Pwani,Kibaha,Mlandizi,Kati,38.73474906
Pwani,Kibaha,Mlandizi,Kawawa,38.75808757
Pwani,Kibaha,Mlandizi,Kilangalang,38.72498409333333
Pwani,Kibaha,Mlandizi,Mihande,38.766305185
Pwani,Kibaha,Mlandizi,Msongola,38.746772914999994
Pwani,Kibaha,Mlandizi,Njia Panda,38.76827559
Pwani,Kibaha,Ruvu,Gunba,38.6065316
Pwani,Kibaha,Ruvu,Kati,38.7351009
Pwani,Kibaha,Ruvu,Kikongo,38.736284194999996
Pwani,Kibaha,Ruvu,Kitomondo,38.61171438666667
Pwani,Kibaha,Ruvu,Lupunga,38.702736959999996
Pwani,Kibaha,Ruvu,Makotopola,38.77155244
Pwani,Kibaha,Ruvu,Midizini,38.65826304
Pwani,Kibaha,Ruvu,Minazi,38.72591533
Pwani,Kibaha,Ruvu,Minazi Miki,38.652667646666664
Pwani,Kibaha,Ruvu,Minazini,38.65705287
Pwani,Kibaha,Ruvu,Mkino,38.68867279999999
Pwani,Kibaha,Ruvu,Mnazi,38.62547456
Pwani,Kibaha,Ruvu,Ngeta,38.77145745
Pwani,Kibaha,Ruvu,Ruvu Mjini,38.656035343333336
Pwani,Kibaha,Ruvu,Vinziko,38.63768789
Pwani,Kibaha,Soga,Bomu,38.86589437789474
Pwani,Kibaha,Soga,Bomy,38.86602704
Pwani,Kibaha,Soga,Dengwa,38.86663677125
Pwani,Kibaha,Soga,Kati,38.871997518
Pwani,Kibaha,Soga,Kibaoni,38.90589269
Pwani,Kibaha,Soga,Kigeri,38.858579399999996
Pwani,Kibaha,Soga,Kigero,38.864178226
Pwani,Kibaha,Soga,Kigole,38.86390516
Pwani,Kibaha,Soga,Kigore,38.86518922
Pwani,Kibaha,Soga,Ngoingo,38.84964658999999
Pwani,Kibaha,Soga,Vikogwe,38.85864222
Pwani,Kibaha,Soga,Vikuge,38.858869327073165
Pwani,Kibaha,Soga,Vikugw,38.85516987
Pwani,Kibaha,Tumbi,Bokotemboni,38.95381717
Pwani,Kibaha,Tumbi,Bokotimiza,38.9479076
Pwani,Kibaha,Tumbi,Kidimu,39.043894135
Pwani,Kibaha,Tumbi,Lulanzi,38.95710399
Pwani,Kibaha,Tumbi,Mkoani A,38.990358802
Pwani,Kibaha,Tumbi,Mkoani B,38.990590435
Pwani,Kibaha,Tumbi,Mtakuja,38.991795425
Pwani,Kibaha,Tumbi,Mwanalugali/Mpiji,38.98478825
Pwani,Kibaha,Tumbi,Pangani,38.9940733
Pwani,Kibaha,Visiga,Jonug'Ha,38.80920502
Pwani,Kibaha,Visiga,Juhudi,38.78536971333333
Pwani,Kibaha,Visiga,Karabaka,38.84796706
Pwani,Kibaha,Visiga,Kilimahewa,38.83195605
Pwani,Kibaha,Visiga,Madafu,38.78613809
Pwani,Kibaha,Visiga,Madafu Kichangani,38.78490394
Pwani,Kibaha,Visiga,Mbwawa Mkoleni,38.79318518
Pwani,Kibaha,Visiga,Mbwawa Shule,38.781989554545454
Pwani,Kibaha,Visiga,Miswe Duka,38.79694135
Pwani,Kibaha,Visiga,Miwaleni,38.76980046
Pwani,Kibaha,Visiga,Miyomboni,38.8362684675
Pwani,Kibaha,Visiga,Miyomboni Kati,38.83499979
Pwani,Kibaha,Visiga,Mkoleni,38.78031369
Pwani,Kibaha,Visiga,Mlelegua,38.834515616666664
Pwani,Kibaha,Visiga,Sayeni,38.81812166
Pwani,Kibaha,Visiga,Zegereni,38.79134148166667
Pwani,Kisarawe,Cholesamvula,Kurui B,38.66319738
Pwani,Kisarawe,Cholesamvula,Kwala,38.66130126
Pwani,Kisarawe,Cholesamvula,Ponza,38.65111085
Pwani,Kisarawe,Cholesamvula,Shule,38.65139866
Pwani,Kisarawe,Cholesamvula,Shuleni,38.65042961
Pwani,Kisarawe,Kibuta,Bembeza,38.92489698
Pwani,Kisarawe,Kibuta,Bomani,38.906340936666666
Pwani,Kisarawe,Kibuta,Bwama,38.95752883
Pwani,Kisarawe,Kibuta,Chamgoni/Bomani,38.90033002
Pwani,Kisarawe,Kibuta,Kauzeni Chini,38.929870763333334
Pwani,Kisarawe,Kibuta,Kisiso,38.88773185
Pwani,Kisarawe,Kibuta,Mlegele,38.90775937
Pwani,Kisarawe,Kibuta,Mtamba,38.88973099
Pwani,Kisarawe,Kibuta,Sokoni,38.92063709666667
Pwani,Kisarawe,Kibuta,Ulogomani,38.91694877
Pwani,Kisarawe,Kiluvya,Mloganzila,39.05174434
Pwani,Kisarawe,Kiluvya,Rungwe,39.05250995
Pwani,Kisarawe,Kiluvya,Tazama,39.00170471
Pwani,Kisarawe,Kisarawe,Bomani,39.072484138
Pwani,Kisarawe,Kisarawe,Kifuru,38.93872517666667
Pwani,Kisarawe,Kisarawe,Msumbiji,39.073016984999995
Pwani,Kisarawe,Kisarawe,Umatumbini,39.06893724
Pwani,Kisarawe,Kisarawe,Vikuruti,39.01736979
Pwani,Kisarawe,Kurui,Kurui A,38.743476399
Pwani,Kisarawe,Kurui,Kurui Mzenga,38.74612993
Pwani,Kisarawe,Kurui,Mtakayo Shuleni,38.73790122
Pwani,Kisarawe,Kurui,Zegero A,38.7050101075
Pwani,Kisarawe,Mafinzi,Dololo,38.49882061
Pwani,Kisarawe,Mafinzi,Kipora,38.50390071
Pwani,Kisarawe,Mafinzi,Mafizi,38.58797424
Pwani,Kisarawe,Mafinzi,Nyani,38.57354997
Pwani,Kisarawe,Mafinzi,Sokoni,38.5025912175
Pwani,Kisarawe,Maneromango,Kati,38.78523324
Pwani,Kisarawe,Maneromango,Kwasi,38.79474253
Pwani,Kisarawe,Maneromango,Madugike,38.78449446
Pwani,Kisarawe,Maneromango,Madugike Primary School,38.78314261
Pwani,Kisarawe,Maneromango,Magoza,38.80308229
Pwani,Kisarawe,Maneromango,Mengwa A,38.8117729
Pwani,Kisarawe,Maneromango,Mikungugu,38.779928957500005
Pwani,Kisarawe,Maneromango,Mlima Zambi,38.776055875
Pwani,Kisarawe,Maneromango,Msegamo A,38.80557354
Pwani,Kisarawe,Maneromango,Msegamo Shule,38.81018828
Pwani,Kisarawe,Maneromango,Ngongele A,38.81283579
Pwani,Kisarawe,Maneromango,Ngongele B,38.80364018
Pwani,Kisarawe,Maneromango,Ubenani,38.78346825
Pwani,Kisarawe,Maneromango,Umbwateni,38.77792837
Pwani,Kisarawe,Marui,Biki,38.66822285
Pwani,Kisarawe,Marui,Kisangire,38.68456798333333
Pwani,Kisarawe,Marui,Kisoti,38.77777814
Pwani,Kisarawe,Marumbo,Kati,38.848524659999995
Pwani,Kisarawe,Marumbo,Kitonga,38.797762500000005
Pwani,Kisarawe,Marumbo,Kivukoni,38.83742909
Pwani,Kisarawe,Marumbo,Lubane,38.84634447
Pwani,Kisarawe,Marumbo,Maleta,38.834876820000005
Pwani,Kisarawe,Marumbo,Manoro,38.861138350000004
Pwani,Kisarawe,Marumbo,Marumbo,38.830203340000004
Pwani,Kisarawe,Marumbo,Msiga,38.831042745
Pwani,Kisarawe,Marumbo,Mtoro,38.868380099999996
Pwani,Kisarawe,Marumbo,Viwege,38.81358285
Pwani,Kisarawe,Marumbo,Zunguni,38.83718501
Pwani,Kisarawe,Masaki,Kibesa,38.94963797
Pwani,Kisarawe,Masaki,Kisanga Mjini,38.98167458
Pwani,Kisarawe,Masaki,Kitunda,38.97692296
Pwani,Kisarawe,Masaki,Masaki,38.965755165000004
Pwani,Kisarawe,Masaki,Masaki Mjini,38.97357918
Pwani,Kisarawe,Masaki,Songwe,38.97090068
Pwani,Kisarawe,Masaki,Songwe Mjini,38.97330075666667
Pwani,Kisarawe,Msanga,Gome,38.7697974
Pwani,Kisarawe,Msanga,Kibururu B,38.79202694333333
Pwani,Kisarawe,Msanga,Momboni,38.76998492
Pwani,Kisarawe,Msanga,Ngurunguru,38.77246104666667
Pwani,Kisarawe,Msanga,Sokoni,38.767206785
Pwani,Kisarawe,Msanga,Ukambangwani,38.76877843
Pwani,Kisarawe,Msanga,Visiga B,38.792286095
Pwani,Kisarawe,Msanga,Visiga Njia Nne,38.795148415
Pwani,Kisarawe,Msimbu,Bokela,38.98707857
Pwani,Kisarawe,Msimbu,Gumba,38.999090545
Pwani,Kisarawe,Msimbu,Homboza Kuu,39.04607706
Pwani,Kisarawe,Msimbu,Kitanga Mjini,39.02486128
Pwani,Kisarawe,Msimbu,Kuti Kavu,39.03027514
Pwani,Kisarawe,Msimbu,Msanga Zalala,39.03742971
Pwani,Kisarawe,Msimbu,Msimbu,39.01812454
Pwani,Kisarawe,Msimbu,Mwanzo Mgumu,38.99717866
Pwani,Kisarawe,Msimbu,Mwanzo Mgumu Mjini,39.00178321
Pwani,Kisarawe,Msimbu,Mwengele,39.00997184
Pwani,Kisarawe,Msimbu,Ngoge,39.04204174
Pwani,Kisarawe,Msimbu,Ngwazi,39.0488276
Pwani,Kisarawe,Msimbu,Yamba,39.01467011
Pwani,Kisarawe,Mzenga,Bepele,38.7255701875
Pwani,Kisarawe,Mzenga,Chakenge,38.75380732666667
Pwani,Kisarawe,Mzenga,Kifuru,38.70232035
Pwani,Kisarawe,Mzenga,Kizuiani,38.71778616333333
Pwani,Kisarawe,Mzenga,Mitengwe Magharibi,38.7109352
Pwani,Kisarawe,Mzenga,Mitengwe Mashariki,38.71297666888889
Pwani,Kisarawe,Mzenga,Mtongani,38.71965897
Pwani,Kisarawe,Mzenga,Mzenga A,38.720961511
Pwani,Kisarawe,Mzenga,Tulini,38.75552244
Pwani,Kisarawe,Mzenga,Vilabwa Chini,38.71592392666667
Pwani,Kisarawe,Vihingo,Chamalale,38.6997024
Pwani,Kisarawe,Vihingo,Gezaulole,38.79934404
Pwani,Kisarawe,Vihingo,Makotopora,38.79847964
Pwani,Kisarawe,Vihingo,Malangalanga,38.75068749
Pwani,Kisarawe,Vihingo,Mfuru,38.75705099
Pwani,Kisarawe,Vihingo,Msese,38.82010983
Pwani,Kisarawe,Vihingo,Mzenga B,38.7133490975
Pwani,Kisarawe,Vihingo,Sangwe,38.74440714
Pwani,Kisarawe,Vihingo,Vihingo,38.708394345
Pwani,Kisarawe,Vikumbulu,Kitonga Chini,38.57138867
Pwani,Kisarawe,Vikumbulu,Madogo,38.62144726
Pwani,Mafia,Baleni,Chunguruma,39.740518914999996
Pwani,Mafia,Baleni,Gonge A,39.77613351
Pwani,Mafia,Baleni,Kifinge,39.81910911
Pwani,Mafia,Baleni,Kilombero A,39.817813825
Pwani,Mafia,Baleni,Kilombero B,39.81291224
Pwani,Mafia,Baleni,Kipandeni,39.76677767
Pwani,Mafia,Baleni,Kipandeni B,39.76786068
Pwani,Mafia,Baleni,Kipuka,39.80213154
Pwani,Mafia,Baleni,Madundani,39.79086709
Pwani,Mafia,Baleni,Makongoroni,39.80624816
Pwani,Mafia,Baleni,Mlola,39.821819395
Pwani,Mafia,Baleni,Mshonzini,39.72240299
Pwani,Mafia,Baleni,Ndagoni,39.75366993
Pwani,Mafia,Baleni,Nduji,39.81635222
Pwani,Mafia,Baleni,Ngwena,39.80866026
Pwani,Mafia,Baleni,Simba,39.74259394
Pwani,Mafia,Baleni,Simba Shule,39.74764846
Pwani,Mafia,Jibondo,Juani,39.77906525
Pwani,Mafia,Jibondo,Shinyanga,39.71901791
Pwani,Mafia,Kanga,Changwa,39.852657035
Pwani,Mafia,Kanga,Karibuni,39.84440422
Pwani,Mafia,Kanga,Kibila,39.87876709
Pwani,Mafia,Kanga,Kichuni,39.84849945
Pwani,Mafia,Kanga,Kurungeni,39.87642462
Pwani,Mafia,Kanga,Longwani,39.874381595
Pwani,Mafia,Kanga,Mchekeche,39.857936859999995
Pwani,Mafia,Kanga,Ngokwe,39.86093789
Pwani,Mafia,Kiegeani,Kiegeani,39.741688896250004
Pwani,Mafia,Kiegeani,Kiegeani Primary Schoo,39.72235286
Pwani,Mafia,Kiegeani,Kiegeni,39.74353245
Pwani,Mafia,Kiegeani,Kitomondo,39.68471305
Pwani,Mafia,Kiegeani,Maruhubi,39.73742764
Pwani,Mafia,Kiegeani,Mwajupi,39.7192999
Pwani,Mafia,Kiegeani,Pande,39.71417746
Pwani,Mafia,Kiegeani,Ukunda,39.68832862
Pwani,Mafia,Kiegeani,Unyambwa A,39.707935109999994
Pwani,Mafia,Kiegeani,Unyambwa B,39.69486353
Pwani,Mafia,Kiegeani,Utende,39.74414174
Pwani,Mafia,Kiegeani,Utende A,39.74348679
Pwani,Mafia,Kiegeani,Utende B,39.74573762
Pwani,Mafia,Kilindoni,Bondeni Pwani,39.658023045
Pwani,Mafia,Kilindoni,Bwejuu,39.52212477
Pwani,Mafia,Kilindoni,Dongo,39.676563005000006
Pwani,Mafia,Kilindoni,Dongo Kati,39.686522499999995
Pwani,Mafia,Kilindoni,Ismailiya,39.66055220222222
Pwani,Mafia,Kilindoni,Kigamboni,39.66792892785714
Pwani,Mafia,Kilindoni,Kilindoni,39.66055357
Pwani,Mafia,Kilindoni,Kurungeni,39.665593326
Pwani,Mafia,Kilindoni,Majengo,39.6616056375
Pwani,Mafia,Kilindoni,Mfuruni,39.68092176
Pwani,Mafia,Kilindoni,Msufini,39.65591757
Pwani,Mafia,Kirongwe,Futa,39.84459571666667
Pwani,Mafia,Kirongwe,Jimbo,39.86096045
Pwani,Mafia,Kirongwe,Jimbo Mjini,39.857168685
Pwani,Mafia,Kirongwe,Kirongwe,39.81673126333333
Pwani,Mafia,Kirongwe,Kirongwe Mjini,39.82405038
Pwani,Mafia,Kirongwe,Mbojani,39.80284731
Pwani,Mafia,Kirongwe,Mikomani,39.82732656
Pwani,Mafia,Kirongwe,Mlali,39.87386078
Pwani,Mafia,Kirongwe,Sharaza,39.81441906
Pwani,Mafia,Kirongwe,Vuleni,39.84150735
Pwani,Mafia,Kirongwe,Vungwi,39.820979635
Pwani,Mafia,Mibulani,Changarama,39.68183992
Pwani,Mafia,Mibulani,Jongani,39.6578342
Pwani,Mafia,Mibulani,Kitoni,39.631789905
Pwani,Mafia,Mibulani,Miburani,39.648391575000005
Pwani,Mafia,Mibulani,Micheni,39.66552715
Pwani,Mafia,Mibulani,Mzambarauni,39.63696336
Pwani,Mkuranga,Bupu,Bupu,39.02179577
Pwani,Mkuranga,Bupu,Chasimba A,39.06359366
Pwani,Mkuranga,Bupu,Chungu,39.04027211
Pwani,Mkuranga,Bupu,Kikonga,39.01110946
Pwani,Mkuranga,Bupu,Kitoho,39.04648691
Pwani,Mkuranga,Bupu,Kondo Mlanzi,39.08075902
Pwani,Mkuranga,Bupu,Lubane,39.06498541
Pwani,Mkuranga,Bupu,Mamndikongo,39.05497083
Pwani,Mkuranga,Bupu,Mamndimpera,39.07712719
Pwani,Mkuranga,Bupu,Mbezi Ya Bupu,38.98769125
Pwani,Mkuranga,Bupu,Mkane,39.03521081
Pwani,Mkuranga,Bupu,Mpera,39.06925186
Pwani,Mkuranga,Bupu,Tabora,39.0520645
Pwani,Mkuranga,Bupu,Tundu Shuleni,39.04809019
Pwani,Mkuranga,Kimanzichana,Beta,39.081805805
Pwani,Mkuranga,Kimanzichana,Kiimbwanindi Mjini,39.071517965
Pwani,Mkuranga,Kimanzichana,Kilima Mkongo,39.061324395
Pwani,Mkuranga,Kimanzichana,Mashariki,39.09694474
Pwani,Mkuranga,Kimanzichana,Matope,39.05623664
Pwani,Mkuranga,Kimanzichana,Mkenge Mjini,39.10215902
Pwani,Mkuranga,Kimanzichana,Nyambunza,39.10537975
Pwani,Mkuranga,Kimanzichana,Nyamikalango,39.097249700000006
Pwani,Mkuranga,Kimanzichana,Nyamla,39.07438211
Pwani,Mkuranga,Kimanzichana,Nyangunguti / Kaskazini,39.12256234
Pwani,Mkuranga,Kimanzichana,Nyingome,39.10297865
Pwani,Mkuranga,Kimanzichana,Ukwama,39.06828058
Pwani,Mkuranga,Kisiju,Binga Chana,39.2447285
Pwani,Mkuranga,Kisiju,Binga Mjini,39.23289717
Pwani,Mkuranga,Kisiju,Dokambwa,39.27827649
Pwani,Mkuranga,Kisiju,Dombawana,39.24254048
Pwani,Mkuranga,Kisiju,Kibewa,39.32942512
Pwani,Mkuranga,Kisiju,Kiwalani,39.29487131
Pwani,Mkuranga,Kisiju,Koma,39.38938538
Pwani,Mkuranga,Kisiju,Kwale,39.37530485
Pwani,Mkuranga,Kisiju,Maputo,39.33258809
Pwani,Mkuranga,Kisiju,Mavunja,39.305446235000005
Pwani,Mkuranga,Kisiju,Mpafu,39.327682535
Pwani,Mkuranga,Kisiju,Mwagatani,39.30804365
Pwani,Mkuranga,Kisiju,Pwani,39.33564342
Pwani,Mkuranga,Kisiju,Sotele B,39.223939564999995
Pwani,Mkuranga,Kisiju,Sotele C,39.21553324
Pwani,Mkuranga,Kisiju,Tutani,39.26681657
Pwani,Mkuranga,Kitomondo,Mahiga,39.20476574
Pwani,Mkuranga,Kitomondo,Mgola,39.22001312
Pwani,Mkuranga,Kitomondo,Mihekela A,39.17707270333333
