region,lga,ward,subvillage,population_imputed_subvillage
Morogoro,Kilosa,Gairo,Kichangani A,230.0
Morogoro,Kilosa,Gairo,Kichangani B,165.0
Morogoro,Kilosa,Gairo,Lolera,350.0
Morogoro,Kilosa,Gairo,Magoeko A,140.0
Morogoro,Kilosa,Gairo,Magoeko B,150.0
Morogoro,Kilosa,Gairo,Majembwa,150.0
Morogoro,Kilosa,Gairo,Majembwe,150.0
Morogoro,Kilosa,Gairo,Malawi,189.0
Morogoro,Kilosa,Gairo,Migungani,190.0
Morogoro,Kilosa,Gairo,Mipande,150.0
Morogoro,Kilosa,Gairo,Mission,259.0
Morogoro,Kilosa,Gairo,Mnadani,275.0
Morogoro,Kilosa,Iyogwe,Changuluili,616.0
Morogoro,Kilosa,Iyogwe,Chumila A,1045.0
Morogoro,Kilosa,Iyogwe,Sokoni,600.0
Morogoro,Kilosa,Iyogwe,Tumila B,850.0
Morogoro,Kilosa,Kibedya,Batini,191.42857142857142
Morogoro,Kilosa,Kibedya,Chang`Ombe,110.0
Morogoro,Kilosa,Kibedya,Iringa,80.0
Morogoro,Kilosa,Kibedya,Madoa,450.0
Morogoro,Kilosa,Kibedya,Magoeko,110.0
Morogoro,Kilosa,Kibedya,Matalawanda,700.0
Morogoro,Kilosa,Kibedya,Mnafu,90.0
Morogoro,Kilosa,Kibedya,Mohogoigwa,150.0
Morogoro,Kilosa,Kidete,Darajani,665.0
Morogoro,Kilosa,Kidete,Kimare,150.0
Morogoro,Kilosa,Kidete,Maguru,475.0
Morogoro,Kilosa,Kidete,Mbigili,424.8
Morogoro,Kilosa,Kidete,Reli,825.5
Morogoro,Kilosa,Kidete,Songambela,189.0
Morogoro,Kilosa,Kidete,Songambele,457.5
Morogoro,Kilosa,Kidete,Unguu Road,275.0
Morogoro,Kilosa,Kidodi,Changarawe,70.0
Morogoro,Kilosa,Kidodi,Darajani,419.5
Morogoro,Kilosa,Kidodi,Dutumi,79.28571428571429
Morogoro,Kilosa,Kidodi,Ikina,39.0
Morogoro,Kilosa,Kidodi,Ikoya,120.0
Morogoro,Kilosa,Kidodi,Kifinga,100.0
Morogoro,Kilosa,Kidodi,Kikoboga,350.0
Morogoro,Kilosa,Kidodi,Kikoboge,250.0
Morogoro,Kilosa,Kidodi,Kikoo,120.0
Morogoro,Kilosa,Kidodi,Kisiwani,104.24
Morogoro,Kilosa,Kidodi,Mabwira,120.0
Morogoro,Kilosa,Kidodi,Madukani,175.0
Morogoro,Kilosa,Kidodi,Magwira,100.0
Morogoro,Kilosa,Kidodi,Mikoroshini,115.0
Morogoro,Kilosa,Kidodi,Mlenvya,135.0
Morogoro,Kilosa,Kidodi,Msalabani Juu,100.0
Morogoro,Kilosa,Kidodi,Mwaya,107.07142857142857
Morogoro,Kilosa,Kidodi,Ngwila,150.0
Morogoro,Kilosa,Kidodi,Nyamizoka,62.0
Morogoro,Kilosa,Kilangali,Chamwino,403.0
Morogoro,Kilosa,Kilangali,Kidui B,190.0
Morogoro,Kilosa,Kilangali,Kisiwani,250.0
Morogoro,Kilosa,Kilangali,Kwamtunga,425.0
Morogoro,Kilosa,Kilangali,Makuruhiri,225.0
Morogoro,Kilosa,Kilangali,Mbamba Ya Wenyeji,186.66666666666666
Morogoro,Kilosa,Kilangali,Mikochini,105.0
Morogoro,Kilosa,Kilangali,Mkochini,302.0
Morogoro,Kilosa,Kilangali,Mlegeni,250.0
Morogoro,Kilosa,Kilangali,Monduli,185.33333333333334
Morogoro,Kilosa,Kilangali,Shuleni,220.0
Morogoro,Kilosa,Kilangali,Upogoloni,365.0
Morogoro,Kilosa,Kimamba A,Kichangani,58.0
Morogoro,Kilosa,Kimamba A,Kimamba Water Supply,100.0
Morogoro,Kilosa,Kimamba A,Mkwajuni,82.0
Morogoro,Kilosa,Kimamba A,Sikutali,266.6666666666667
Morogoro,Kilosa,Kimamba A,Sokomsuya,134.875
Morogoro,Kilosa,Kimamba A,Sokomsuyo,250.0
Morogoro,Kilosa,Kimamba A,Solkomsuya,150.0
Morogoro,Kilosa,Kimamba A,Sukutali,147.22222222222223
Morogoro,Kilosa,Kimamba B,Camp,200.0
Morogoro,Kilosa,Kimamba B,Kigamboni,235.0
Morogoro,Kilosa,Kimamba B,Kilosdscsa,145.0
Morogoro,Kilosa,Kimamba B,Posta,114.18181818181819
Morogoro,Kilosa,Kimamba B,Uhindini,180.83333333333334
Morogoro,Kilosa,Kisanga,Ccm,90.0
Morogoro,Kilosa,Kisanga,Gongoni,75.0
Morogoro,Kilosa,Kisanga,Kibaoni,175.0
Morogoro,Kilosa,Kisanga,Kichangani,132.5
Morogoro,Kilosa,Kisanga,Kidodoi,187.5
Morogoro,Kilosa,Kisanga,Kiikonga,180.0
Morogoro,Kilosa,Kisanga,Kikonga,67.5
Morogoro,Kilosa,Kisanga,Kisanga,130.0
Morogoro,Kilosa,Kisanga,Kisanga Clean Water Supply,150.0
Morogoro,Kilosa,Kisanga,Madizini,50.0
Morogoro,Kilosa,Kisanga,Madizini Kati,125.55555555555556
Morogoro,Kilosa,Kisanga,Miembeni,150.0
Morogoro,Kilosa,Kisanga,Msange,63.333333333333336
Morogoro,Kilosa,Kisanga,Msowero,150.0
Morogoro,Kilosa,Kisanga,Mtangali,105.25
Morogoro,Kilosa,Kisanga,Temeke,54.0
Morogoro,Kilosa,Kisanga,Wela,106.0
Morogoro,Kilosa,Kisanga,Wera,250.0
Morogoro,Kilosa,Lumbiji,Kisimani,150.0
Morogoro,Kilosa,Lumbiji,Kisongwe,423.0
Morogoro,Kilosa,Lumbiji,Lumbiji,504.0
Morogoro,Kilosa,Lumbiji,Ungu Rd,120.0
Morogoro,Kilosa,Lumbiji,Unguu Rd,200.0
Morogoro,Kilosa,Lumuma,Baraza,560.0
Morogoro,Kilosa,Lumuma,Igagafu,450.0
Morogoro,Kilosa,Lumuma,Isega,125.5
Morogoro,Kilosa,Lumuma,Madukani,447.3333333333333
Morogoro,Kilosa,Lumuma,Magereza,300.0
Morogoro,Kilosa,Lumuma,Mashineni,320.0
Morogoro,Kilosa,Lumuma,Msufini,516.6666666666666
Morogoro,Kilosa,Lumuma,Pingasenga,386.3333333333333
Morogoro,Kilosa,Lumuma,Shuleni,310.0
Morogoro,Kilosa,Lumuma,Upogoloni,623.5
Morogoro,Kilosa,Mabwerebwere,Chanzuru Kati,275.7692307692308
Morogoro,Kilosa,Mabwerebwere,Chekereni,159.0
Morogoro,Kilosa,Mabwerebwere,Gulioni,188.33333333333334
Morogoro,Kilosa,Mabwerebwere,Kiichangani,450.0
Morogoro,Kilosa,Mabwerebwere,Kilosdscsoko,366.6666666666667
Morogoro,Kilosa,Mabwerebwere,Kivukoni,1000.0
Morogoro,Kilosa,Mabwerebwere,Kwamgoli,93.33333333333333
Morogoro,Kilosa,Mabwerebwere,Kwarukwambe,150.0
Morogoro,Kilosa,Mabwerebwere,Legezamwendo,200.0
Morogoro,Kilosa,Mabwerebwere,Malui Kati,233.33333333333334
Morogoro,Kilosa,Mabwerebwere,Maluikati,300.0
Morogoro,Kilosa,Mabwerebwere,Mbwade,300.0
Morogoro,Kilosa,Mabwerebwere,Mikwambeni,140.0
Morogoro,Kilosa,Mabwerebwere,Minazini A,250.0
Morogoro,Kilosa,Mabwerebwere,Minazini B,237.5
Morogoro,Kilosa,Mabwerebwere,Mkarabure,150.0
Morogoro,Kilosa,Mabwerebwere,Mkunguni,120.0
Morogoro,Kilosa,Mabwerebwere,Mnazimmoja,112.0
Morogoro,Kilosa,Mabwerebwere,Mpakani,155.0
Morogoro,Kilosa,Mabwerebwere,Msikitini,450.0
Morogoro,Kilosa,Mabwerebwere,Muungano,135.45454545454547
Morogoro,Kilosa,Mabwerebwere,Mwembechai,300.0
Morogoro,Kilosa,Mabwerebwere,Mzambalaweni,100.0
Morogoro,Kilosa,Mabwerebwere,Mzambaraweni,118.57142857142857
Morogoro,Kilosa,Mabwerebwere,N`Gambo,132.85714285714286
Morogoro,Kilosa,Mabwerebwere,Ngelura,300.0
Morogoro,Kilosa,Mabwerebwere,Ngerura,300.0
Morogoro,Kilosa,Mabwerebwere,Nguzosita,196.66666666666666
Morogoro,Kilosa,Mabwerebwere,Rombwe,100.0
Morogoro,Kilosa,Mabwerebwere,Shuleni,225.0
Morogoro,Kilosa,Mabwerebwere,Tindiga,60.0
Morogoro,Kilosa,Mabwerebwere,Uluguruni,250.0
Morogoro,Kilosa,Mabwerebwere,Usagara,200.0
Morogoro,Kilosa,Mabwerebwere,Usagarani,250.0
Morogoro,Kilosa,Mabwerebwere,Viwanjastini,90.0
Morogoro,Kilosa,Mabwerebwere,Vyanjasitini,100.0
Morogoro,Kilosa,Magole,Bwawani,1100.0
Morogoro,Kilosa,Magole,Gengeni,1400.0
Morogoro,Kilosa,Magole,Godown,548.0
Morogoro,Kilosa,Magole,High School,890.0
Morogoro,Kilosa,Magole,Kichangani,1100.0
Morogoro,Kilosa,Magole,Kikwajuni,561.0
Morogoro,Kilosa,Magole,Madizini,580.0
Morogoro,Kilosa,Magole,Manyata,183.33333333333334
Morogoro,Kilosa,Magole,Mbuyuni,881.2
Morogoro,Kilosa,Magole,Misufini,294.5
Morogoro,Kilosa,Magole,Mji Mkuu,1200.0
Morogoro,Kilosa,Magole,Tangini,749.0
Morogoro,Kilosa,Magole,Tuatugawe,217.0
Morogoro,Kilosa,Magole,Zizini,1133.3333333333333
Morogoro,Kilosa,Magubike,Chimale A,329.6666666666667
Morogoro,Kilosa,Magubike,Chimale B,950.0
Morogoro,Kilosa,Magubike,Dukani,1510.0
Morogoro,Kilosa,Magubike,Kambini,249.33333333333334
Morogoro,Kilosa,Magubike,Kanisani,887.8
Morogoro,Kilosa,Magubike,Kibaoni,600.0
Morogoro,Kilosa,Magubike,Mazimbo,717.3333333333334
Morogoro,Kilosa,Magubike,Mbuyuni,420.0
Morogoro,Kilosa,Magubike,Mgalai,250.0
Morogoro,Kilosa,Magubike,Mgambo,543.0
Morogoro,Kilosa,Magubike,Miembeni,631.5
Morogoro,Kilosa,Magubike,Mjini A,623.3333333333334
Morogoro,Kilosa,Magubike,Mkwajuni,1500.0
Morogoro,Kilosa,Magubike,Mtunye,730.0
Morogoro,Kilosa,Magubike,Rugofu,387.6666666666667
Morogoro,Kilosa,Magubike,Semuale,380.0
Morogoro,Kilosa,Magubike,Shuleni,330.0
Morogoro,Kilosa,Magubike,Sokoni,878.0
Morogoro,Kilosa,Malolo,Barabani,1.0
Morogoro,Kilosa,Malolo,Chabi,150.0
Morogoro,Kilosa,Malolo,Dar Ea Salaam,100.0
Morogoro,Kilosa,Malolo,Kihuni,100.0
Morogoro,Kilosa,Malolo,Kijiweni,175.0
Morogoro,Kilosa,Malolo,Kimbigili,150.0
Morogoro,Kilosa,Malolo,Morogoro,300.0
Morogoro,Kilosa,Malolo,Ngwembere,250.0
Morogoro,Kilosa,Mamboya,Chang'Ombe,300.0
Morogoro,Kilosa,Mamboya,Fisandu,748.0
Morogoro,Kilosa,Mamboya,Idete,251.0
Morogoro,Kilosa,Mamboya,Ilembile,150.0
Morogoro,Kilosa,Mamboya,Kichangani,412.0
Morogoro,Kilosa,Mamboya,Kitungu B,250.0
Morogoro,Kilosa,Mamboya,Magengeni,280.0
Morogoro,Kilosa,Mamboya,Makuyu,208.0
Morogoro,Kilosa,Mamboya,Masungo,367.0
Morogoro,Kilosa,Mamboya,Mgongo,160.0
Morogoro,Kilosa,Mamboya,Mgongwe,515.0
Morogoro,Kilosa,Mamboya,Miembeni,205.0
Morogoro,Kilosa,Mamboya,Migungani,390.0
Morogoro,Kilosa,Mamboya,Mkwaju,384.5
Morogoro,Kilosa,Mamboya,Mnjwego,133.33333333333334
Morogoro,Kilosa,Mamboya,Rembile,100.0
Morogoro,Kilosa,Mamboya,Ruaye,819.0
Morogoro,Kilosa,Mamboya,Sangeti,669.5
Morogoro,Kilosa,Mamboya,Shuleni,756.0
Morogoro,Kilosa,Mamboya,Sokoni,413.4
Morogoro,Kilosa,Masanze,Dinima,300.0
Morogoro,Kilosa,Masanze,Estate,650.0
Morogoro,Kilosa,Masanze,Iganga,300.0
Morogoro,Kilosa,Masanze,Kipekenye,200.0
Morogoro,Kilosa,Masanze,Madizini,250.0
Morogoro,Kilosa,Masanze,Mwero,250.0
Morogoro,Kilosa,Masanze,Shuleni B,2385.0
Morogoro,Kilosa,Mikumi,Changarawe,250.0
Morogoro,Kilosa,Mikumi,Kidoma,318.3333333333333
Morogoro,Kilosa,Mikumi,Kidomu,200.0
Morogoro,Kilosa,Mikumi,Kidumo,250.0
Morogoro,Kilosa,Mikumi,Kikundi,250.0
Morogoro,Kilosa,Mikumi,Kikwaraza,250.0
Morogoro,Kilosa,Mikumi,Kwa Makanda,215.0
Morogoro,Kilosa,Mikumi,Mabatini,570.0
Morogoro,Kilosa,Mikumi,Magoma,300.0
Morogoro,Kilosa,Mikumi,Majani Mapana,250.0
Morogoro,Kilosa,Mikumi,Mbegesela,250.0
Morogoro,Kilosa,Mikumi,Mgalika,250.0
Morogoro,Kilosa,Mikumi,Mgulu,250.0
Morogoro,Kilosa,Mikumi,Mikumi,250.0
Morogoro,Kilosa,Mikumi,Mji Mpya,250.0
Morogoro,Kilosa,Mikumi,Mjini,290.0
Morogoro,Kilosa,Mikumi,Molemu,233.33333333333334
Morogoro,Kilosa,Mikumi,Moremu,290.0
Morogoro,Kilosa,Mikumi,Msufini,250.0
Morogoro,Kilosa,Mikumi,San`Gans,200.0
Morogoro,Kilosa,Mikumi,San`Gara,250.0
Morogoro,Kilosa,Mikumi,Shuleni,250.0
Morogoro,Kilosa,Mikumi,Tambuka Reli,300.0
Morogoro,Kilosa,Msowero,Gongwe,289.0
Morogoro,Kilosa,Msowero,Kitongoji A,4000.0
Morogoro,Kilosa,Msowero,Majambaa,640.0
Morogoro,Kilosa,Msowero,Makwambe,1030.0
Morogoro,Kilosa,Msowero,Mambegwa A,676.0
Morogoro,Kilosa,Msowero,Mambegwa B,589.0
Morogoro,Kilosa,Msowero,Msowero,250.0
Morogoro,Kilosa,Msowero,Msowero A,399.3333333333333
Morogoro,Kilosa,Msowero,Msowero B,289.5
Morogoro,Kilosa,Msowero,Msowero C,269.375
Morogoro,Kilosa,Msowero,Mvumi A,1385.5
Morogoro,Kilosa,Msowero,Mvumi B,202.0
Morogoro,Kilosa,Rubeho,Cha Mawe,250.0
Morogoro,Kilosa,Rubeho,Chamawe,300.0
Morogoro,Kilosa,Rubeho,Chamgutu,120.0
Morogoro,Kilosa,Rubeho,Ikenge,150.0
Morogoro,Kilosa,Rubeho,Ititu,470.0
Morogoro,Kilosa,Rubeho,Jumbadimwe,120.0
Morogoro,Kilosa,Rubeho,Jumbadimwe Kichangani,250.0
Morogoro,Kilosa,Rubeho,Jumbadimwekichangani,250.0
Morogoro,Kilosa,Rubeho,Kati,175.0
Morogoro,Kilosa,Rubeho,Kibaoni B,250.0
Morogoro,Kilosa,Rubeho,Kichangani,100.0
Morogoro,Kilosa,Rubeho,Kisiman,150.0
Morogoro,Kilosa,Rubeho,Kwa Mbega,200.0
Morogoro,Kilosa,Rubeho,Kwa Msongo,800.0
Morogoro,Kilosa,Rubeho,Kwibogodo,250.0
Morogoro,Kilosa,Rubeho,Magomeni,250.0
Morogoro,Kilosa,Rubeho,Mandela,150.0
Morogoro,Kilosa,Rubeho,Manyani,95.0
Morogoro,Kilosa,Rubeho,Manyemba,540.0
Morogoro,Kilosa,Rubeho,Mashineni,200.0
Morogoro,Kilosa,Rubeho,Mbigili,150.0
Morogoro,Kilosa,Rubeho,Mbuyunu A,120.0
Morogoro,Kilosa,Rubeho,Minchenja,250.0
Morogoro,Kilosa,Rubeho,Minchenja A,150.0
Morogoro,Kilosa,Rubeho,Mininga,150.0
Morogoro,Kilosa,Rubeho,Mjini,255.77777777777777
Morogoro,Kilosa,Rubeho,Mkokani,250.0
Morogoro,Kilosa,Rubeho,Mlimba,200.0
Morogoro,Kilosa,Rubeho,Ofsini,183.33333333333334
Morogoro,Kilosa,Rubeho,Shuleni,245.71428571428572
Morogoro,Kilosa,Rubeho,Ungu Rd-No Stand Pipe,90.0
Morogoro,Kilosa,Rudewa,Kaege,267.5
Morogoro,Kilosa,Rudewa,Madukani,100.0
Morogoro,Kilosa,Rudewa,Makitagi,90.0
Morogoro,Kilosa,Rudewa,Mkwajuni,411.75
Morogoro,Kilosa,Rudewa,Muhangati,102.0
Morogoro,Kilosa,Rudewa,Mwanjagala,50.0
Morogoro,Kilosa,Rudewa,Shuleni,143.0
Morogoro,Kilosa,Rudewa,Unone Juu,145.0
Morogoro,Kilosa,Ruhembe,Barabarani,190.0
Morogoro,Kilosa,Ruhembe,Ccm,157.77777777777777
Morogoro,Kilosa,Ruhembe,Changini,210.0
Morogoro,Kilosa,Ruhembe,Chuo,300.0
Morogoro,Kilosa,Ruhembe,Igogolo,250.0
Morogoro,Kilosa,Ruhembe,Ikilosdsc,100.0
Morogoro,Kilosa,Ruhembe,Kanisani,140.0
Morogoro,Kilosa,Ruhembe,Kiegea,96.0
Morogoro,Kilosa,Ruhembe,Kielezo Chini,150.0
Morogoro,Kilosa,Ruhembe,Kielezo Juu,200.0
Morogoro,Kilosa,Ruhembe,Kijijini,137.85714285714286
Morogoro,Kilosa,Ruhembe,Kikoni,200.0
Morogoro,Kilosa,Ruhembe,Kinepa,156.66666666666666
Morogoro,Kilosa,Ruhembe,Kirodeko,200.0
Morogoro,Kilosa,Ruhembe,Kitopeni,270.0
Morogoro,Kilosa,Ruhembe,Kungurumoga,166.66666666666666
Morogoro,Kilosa,Ruhembe,Legeza Mwendo,250.0
Morogoro,Kilosa,Ruhembe,Liwalika,150.0
Morogoro,Kilosa,Ruhembe,Madukani,180.0
Morogoro,Kilosa,Ruhembe,Maendeleo,200.0
Morogoro,Kilosa,Ruhembe,Matambiko,272.5
Morogoro,Kilosa,Ruhembe,Mawandani,170.0
Morogoro,Kilosa,Ruhembe,Mgindoni,165.0
Morogoro,Kilosa,Ruhembe,Mrabani,200.0
Morogoro,Kilosa,Ruhembe,Msikitini,90.0
Morogoro,Kilosa,Ruhembe,Msimba,250.0
Morogoro,Kilosa,Ruhembe,Msindazi,250.0
Morogoro,Kilosa,Ruhembe,Mskitini,225.0
Morogoro,Kilosa,Ruhembe,Mtafuteni,200.0
Morogoro,Kilosa,Ruhembe,Mtafuteni B,120.0
Morogoro,Kilosa,Ruhembe,Nyamiguma,250.0
Morogoro,Kilosa,Ruhembe,Pulagwa,250.0
Morogoro,Kilosa,Ruhembe,Ruembe Juu,250.0
Morogoro,Kilosa,Ruhembe,Shuleni,343.5
Morogoro,Kilosa,Ruhembe,Ubenani,200.0
Morogoro,Kilosa,Ruhembe,Ugindoni,185.0
Morogoro,Kilosa,Ruhembe,Uheheni,190.0
Morogoro,Kilosa,Ruhembe,Ungindoni,140.0
Morogoro,Kilosa,Ruhembe,Vichuguuni,370.0
Morogoro,Kilosa,Ruhembe,Vidundani,350.0
Morogoro,Kilosa,Ulaya,Barabara Ya Mbamba,300.0
Morogoro,Kilosa,Ulaya,Camp,150.0
Morogoro,Kilosa,Ulaya,Ikala Mashineni,350.0
Morogoro,Kilosa,Ulaya,Ilakala Mashineni,315.0
Morogoro,Kilosa,Ulaya,Itunduwete,80.0
Morogoro,Kilosa,Ulaya,Karakana,128.66666666666666
Morogoro,Kilosa,Ulaya,Kibaoni Juu,90.0
Morogoro,Kilosa,Ulaya,Kitunduwete,140.0
Morogoro,Kilosa,Ulaya,Madibira,350.0
Morogoro,Kilosa,Ulaya,Madukani,200.0
Morogoro,Kilosa,Ulaya,Mbuyuni Juu,150.0
Morogoro,Kilosa,Ulaya,Mbuyuni Kati,65.0
Morogoro,Kilosa,Ulaya,Mbuyunu Kati,50.0
Morogoro,Kilosa,Ulaya,Mile 30,157.0
Morogoro,Kilosa,Ulaya,Miogoni,200.0
Morogoro,Kilosa,Ulaya,Mkanda B,280.0
Morogoro,Kilosa,Ulaya,Mlimawamakanda,150.0
Morogoro,Kilosa,Ulaya,Msuguleni,268.0
Morogoro,Kilosa,Ulaya,Muhenda,200.0
Morogoro,Kilosa,Ulaya,Muhenda A,296.6666666666667
Morogoro,Kilosa,Ulaya,Muhenda B,250.0
Morogoro,Kilosa,Ulaya,Muhenda C,182.5
Morogoro,Kilosa,Ulaya,Ng`Ole,250.0
Morogoro,Kilosa,Ulaya,Rest House,244.33333333333334
Morogoro,Kilosa,Ulaya,Shuleni,110.0
Morogoro,Kilosa,Zombo,Bomba Sita,250.0
Morogoro,Kilosa,Zombo,Bondeni,70.0
Morogoro,Kilosa,Zombo,Kigunga A,182.5
Morogoro,Kilosa,Zombo,Kigunga B,70.0
Morogoro,Kilosa,Zombo,Kigunga C,177.5
Morogoro,Kilosa,Zombo,Kwa Mwejuma,120.0
Morogoro,Kilosa,Zombo,Lumbo,150.0
Morogoro,Kilosa,Zombo,Magenge,120.0
Morogoro,Kilosa,Zombo,Majengo,120.0
Morogoro,Kilosa,Zombo,Mgagavuni,89.0
Morogoro,Kilosa,Zombo,Mgudeni,80.0
Morogoro,Kilosa,Zombo,Mtakuja,80.0
Morogoro,Kilosa,Zombo,Nyameni,90.0
Morogoro,Kilosa,Zombo,Shuleni,150.0
Morogoro,Kilosa,Zombo,Shuleni A,155.0
Morogoro,Kilosa,Zombo,Shuleni B,150.0
Morogoro,Kilosa,Zombo,Ureno A,250.0
Morogoro,Kilosa,Zombo,Ureno C,378.3333333333333
Morogoro,Morogoro Rural,Bwakila Chini,Bombani,300.0
Morogoro,Morogoro Rural,Bwakila Chini,Chafisi,355.0
Morogoro,Morogoro Rural,Bwakila Chini,Chamoto,360.0
Morogoro,Morogoro Rural,Bwakila Chini,Chang'Ombe,375.0
Morogoro,Morogoro Rural,Bwakila Chini,Dutumi,983.3333333333334
Morogoro,Morogoro Rural,Bwakila Chini,Jitegemee,460.0
Morogoro,Morogoro Rural,Bwakila Chini,Kanisani,275.0
Morogoro,Morogoro Rural,Bwakila Chini,Kibwengongolo,300.0
Morogoro,Morogoro Rural,Bwakila Chini,Kota,240.0
Morogoro,Morogoro Rural,Bwakila Chini,Magona,700.0
Morogoro,Morogoro Rural,Bwakila Chini,Mgamba,420.0
Morogoro,Morogoro Rural,Bwakila Chini,Mgudeni,1.0
Morogoro,Morogoro Rural,Bwakila Chini,Misufini,516.6666666666666
Morogoro,Morogoro Rural,Bwakila Chini,Mkesa,1300.0
Morogoro,Morogoro Rural,Bwakila Chini,Mkuyuni,250.0
Morogoro,Morogoro Rural,Bwakila Chini,Mtambani,2000.0
Morogoro,Morogoro Rural,Bwakila Chini,Toangoma B,200.0
Morogoro,Morogoro Rural,Bwakila Chini,Umoja,400.0
Morogoro,Morogoro Rural,Bwakila Chini,Uzunguni,170.0
Morogoro,Morogoro Rural,Bwakila Chini,Zindukeni,200.0
Morogoro,Morogoro Rural,Bwakila Juu,Kibungoni,300.0
Morogoro,Morogoro Rural,Bwakila Juu,Kulukulu,500.0
Morogoro,Morogoro Rural,Bwakila Juu,Lanzi,310.0
Morogoro,Morogoro Rural,Bwakila Juu,Towntown,250.0
Morogoro,Morogoro Rural,Kidugalo,Kidugalo,57.285714285714285
Morogoro,Morogoro Rural,Kidugalo,Kikondeni,160.0
Morogoro,Morogoro Rural,Kidugalo,Kudiembe,123.33333333333333
Morogoro,Morogoro Rural,Kidugalo,Kudiguzi,500.0
Morogoro,Morogoro Rural,Kidugalo,Kuding'Ombe,1200.0
Morogoro,Morogoro Rural,Kidugalo,Kuding'Ongo,1000.0
Morogoro,Morogoro Rural,Kidugalo,Lubumu,300.0
Morogoro,Morogoro Rural,Kidugalo,Magera,672.0
Morogoro,Morogoro Rural,Kidugalo,Mgubulile,212.0
Morogoro,Morogoro Rural,Kidugalo,Mgulukani,175.0
Morogoro,Morogoro Rural,Kidugalo,Msasani,700.0
Morogoro,Morogoro Rural,Kidugalo,Muondo,249.0
Morogoro,Morogoro Rural,Kidugalo,Tambazi,200.0
Morogoro,Morogoro Rural,Kidugalo,Vigude,225.0
Morogoro,Morogoro Rural,Kinole,Doga,157.5
Morogoro,Morogoro Rural,Kinole,Doga Chini,64.0
Morogoro,Morogoro Rural,Kinole,Doga Juu,160.0
Morogoro,Morogoro Rural,Kinole,Kisambwa,132.0
Morogoro,Morogoro Rural,Kinole,Tandai,129.0
Morogoro,Morogoro Rural,Kiroka,Kanisani,300.0
Morogoro,Morogoro Rural,Kiroka,Kikundi Kati,1.0
Morogoro,Morogoro Rural,Kiroka,Kimbwala,600.0
Morogoro,Morogoro Rural,Kiroka,Kingobwe,33.666666666666664
Morogoro,Morogoro Rural,Kiroka,Kiziwa B,900.0
Morogoro,Morogoro Rural,Kiroka,Lukonde,496.25
Morogoro,Morogoro Rural,Kiroka,Milengwelengwe A,1200.0
Morogoro,Morogoro Rural,Kiroka,Mizaka,1.0
Morogoro,Morogoro Rural,Kiroka,Mizaka Chini,1.0
Morogoro,Morogoro Rural,Kiroka,Msamvu,60.0
Morogoro,Morogoro Rural,Kiroka,Shuleni,119.375
Morogoro,Morogoro Rural,Kiroka,Temekelo,106.0
Morogoro,Morogoro Rural,Kiroka,Tomondo,256.25
Morogoro,Morogoro Rural,Kiroka,Vuleni,316.6666666666667
Morogoro,Morogoro Rural,Kiroka,Ziwajanze,167.0
Morogoro,Morogoro Rural,Kisaki,Bondeni,276.6666666666667
Morogoro,Morogoro Rural,Kisaki,Changani,1500.0
Morogoro,Morogoro Rural,Kisaki,Kaskazini,1337.5
Morogoro,Morogoro Rural,Kisaki,Kimara,1200.0
Morogoro,Morogoro Rural,Kisaki,Kisiwani,1025.0
Morogoro,Morogoro Rural,Kisaki,Kusini,1076.25
Morogoro,Morogoro Rural,Kisaki,Magharibi,250.0
Morogoro,Morogoro Rural,Kisaki,Matambwe,109.0
Morogoro,Morogoro Rural,Kisaki,Mdokonyole,1250.0
Morogoro,Morogoro Rural,Kisaki,Mjini,1133.3333333333333
Morogoro,Morogoro Rural,Kisaki,Mngetamape,1500.0
Morogoro,Morogoro Rural,Kisaki,Mtambwe,25.0
Morogoro,Morogoro Rural,Kisemu,Gozo,425.0
Morogoro,Morogoro Rural,Kisemu,Gubi,250.0
Morogoro,Morogoro Rural,Kisemu,Gulioni,300.0
Morogoro,Morogoro Rural,Kisemu,Kangazi,250.0
Morogoro,Morogoro Rural,Kisemu,Kangazi Stendi,100.0
Morogoro,Morogoro Rural,Kisemu,Kibandubandu,246.66666666666666
Morogoro,Morogoro Rural,Kisemu,Kibangile Kati,350.0
Morogoro,Morogoro Rural,Kisemu,Kigong'O,90.33333333333333
Morogoro,Morogoro Rural,Kisemu,Kinyasimba,70.5
Morogoro,Morogoro Rural,Kisemu,Kiswila,88.375
Morogoro,Morogoro Rural,Kisemu,Kiswila Mission,1500.0
Morogoro,Morogoro Rural,Kisemu,Lumala,112.5
Morogoro,Morogoro Rural,Kisemu,Lumala Juu,45.0
Morogoro,Morogoro Rural,Kisemu,Lusani C,175.0
Morogoro,Morogoro Rural,Kisemu,Mtamba Chini,170.0
Morogoro,Morogoro Rural,Kisemu,Mtamba Kati,207.5
Morogoro,Morogoro Rural,Kisemu,Mtamba Shule,405.8333333333333
Morogoro,Morogoro Rural,Kisemu,Mtanva Kati,200.0
Morogoro,Morogoro Rural,Kisemu,Nige,250.0
Morogoro,Morogoro Rural,Kisemu,Nige A,150.0
Morogoro,Morogoro Rural,Kisemu,Nige B,150.0
Morogoro,Morogoro Rural,Kisemu,Nondolo,150.0
Morogoro,Morogoro Rural,Kisemu,Nzasa,176.66666666666666
Morogoro,Morogoro Rural,Kisemu,Vizi,400.0
Morogoro,Morogoro Rural,Kolero,Chamgoe,400.0
