region,lga,ward,subvillage,gps_height_imputed_subvillage
Morogoro,Morogoro Rural,Selambala,Masaki,100.0
Morogoro,Morogoro Rural,Selambala,Mgoto,90.0
Morogoro,Morogoro Rural,Selambala,Muhunzi,93.0
Morogoro,Morogoro Rural,Selambala,Rungo,93.0
Morogoro,Morogoro Rural,Selambala,Shuleni,91.66666666666667
Morogoro,Morogoro Rural,Selambala,Songambele,101.0
Morogoro,Morogoro Rural,Selambala,Umoja,93.0
Morogoro,Morogoro Rural,Selambala,Vikonge,83.0
Morogoro,Morogoro Rural,Tawa,Dongo,416.7142857142857
Morogoro,Morogoro Rural,Tawa,Kibunduga,393.8
Morogoro,Morogoro Rural,Tawa,Kibuo,359.0
Morogoro,Morogoro Rural,Tawa,Mkowo,388.5
Morogoro,Morogoro Rural,Tununguo,Dete,186.0
Morogoro,Morogoro Rural,Tununguo,Kichangani,176.0
Morogoro,Morogoro Rural,Tununguo,Kisanga Stendi,159.0
Morogoro,Morogoro Rural,Tununguo,Mbarangwe,169.0
Morogoro,Morogoro Rural,Tununguo,Mililingwa,317.0
Morogoro,Morogoro Rural,Tununguo,Nyambogo,144.0
Morogoro,Morogoro Rural,Tununguo,Pamvi,147.0
Morogoro,Morogoro Urban,Bigwa,Bigwa Barabarani,495.8
Morogoro,Morogoro Urban,Bigwa,Lukuyu,541.5
Morogoro,Morogoro Urban,Bigwa,Mungi,750.0
Morogoro,Morogoro Urban,Boma,Madizini,517.0
Morogoro,Morogoro Urban,Kihonda,Cct,548.5
Morogoro,Morogoro Urban,Kihonda,Kihonda Kaskazini,509.0
Morogoro,Morogoro Urban,Kihonda,Kiloka,548.0
Morogoro,Morogoro Urban,Kihonda,Lukobe,540.3636363636364
Morogoro,Morogoro Urban,Kihonda,Magereza,498.5
Morogoro,Morogoro Urban,Kihonda,Mgulu Wa Ndege,640.0
Morogoro,Morogoro Urban,Kihonda,Ngerengere,433.0
Morogoro,Morogoro Urban,Kihonda,Ngerengere Sangasanga,426.0
Morogoro,Morogoro Urban,Kilakala,Bwinila,520.0
Morogoro,Morogoro Urban,Kilakala,Kilakala,525.0
Morogoro,Morogoro Urban,Kilakala,Madizini,509.0
Morogoro,Morogoro Urban,Kilakala,Mbogo,528.0
Morogoro,Morogoro Urban,Kilakala,Nugutu,596.0
Morogoro,Morogoro Urban,Kingolwira,Bomba La Zambia,455.0
Morogoro,Morogoro Urban,Kingolwira,Kingorwila,461.0
Morogoro,Morogoro Urban,Kingolwira,Miembe Msafa,503.0
Morogoro,Morogoro Urban,Kingolwira,Shule,462.0
Morogoro,Morogoro Urban,Kingolwira,Zahanati,481.6666666666667
Morogoro,Morogoro Urban,Mazimbu,Kasanga,540.0
Morogoro,Morogoro Urban,Mazimbu,Lugala,547.0
Morogoro,Morogoro Urban,Mazimbu,Mindu,518.0
Morogoro,Morogoro Urban,Mbuyuni,Folk Land,639.0
Morogoro,Morogoro Urban,Mbuyuni,Kiamila,819.0
Morogoro,Morogoro Urban,Mbuyuni,Magadu,606.1428571428571
Morogoro,Morogoro Urban,Mbuyuni,Mgambazi,878.5
Morogoro,Morogoro Urban,Mbuyuni,Virengwe,838.0
Morogoro,Morogoro Urban,Mlimani,Tulo,1273.0
Morogoro,Morogoro Urban,Mwembesongo,Mazimbu Darajani,489.0
Morogoro,Morogoro Urban,Mwembesongo,Nguzo,500.5
Morogoro,Morogoro Urban,Mzinga,Kasanga,502.0
Morogoro,Morogoro Urban,Mzinga,Kauzeni,521.0
Morogoro,Morogoro Urban,Mzinga,Kidangawa,533.5
Morogoro,Morogoro Urban,Mzinga,Konga A,525.0
Morogoro,Morogoro Urban,Mzinga,Madanganya,519.0
Morogoro,Morogoro Urban,Mzinga,Misasa,524.0
Morogoro,Morogoro Urban,Mzinga,Mundu,781.0
Morogoro,Morogoro Urban,Mzinga,Nyambutwa,525.3333333333334
Morogoro,Morogoro Urban,Mzinga,Tindigo,534.0
Morogoro,Morogoro Urban,Mzinga,Viswayu,528.0
Morogoro,Morogoro Urban,Uwanja wa Ndege,Mazimbu Darajani,490.0
Morogoro,Mvomero,Bunduki,Kibirindu,998.5
Morogoro,Mvomero,Bunduki,Kidege,1040.0
Morogoro,Mvomero,Bunduki,Lukong'O,976.0
Morogoro,Mvomero,Bunduki,Msumba,988.0
Morogoro,Mvomero,Diongoya,Bwagala,337.72727272727275
Morogoro,Mvomero,Diongoya,Kanisani,344.14285714285717
Morogoro,Mvomero,Diongoya,Kichabgani,336.0
Morogoro,Mvomero,Diongoya,Kichangani,335.0
Morogoro,Mvomero,Diongoya,Kilingeni,360.1666666666667
Morogoro,Mvomero,Diongoya,Knisani,361.0
Morogoro,Mvomero,Diongoya,Komhombwa,370.0
Morogoro,Mvomero,Diongoya,Komstari,360.3333333333333
Morogoro,Mvomero,Diongoya,Kwadoli Shuleni,396.6666666666667
Morogoro,Mvomero,Diongoya,Luhanga,391.0
Morogoro,Mvomero,Diongoya,Lusanga A,358.0
Morogoro,Mvomero,Diongoya,Madago,341.25
Morogoro,Mvomero,Diongoya,Mkuyuni,367.8333333333333
Morogoro,Mvomero,Diongoya,Mnembule,642.0
Morogoro,Mvomero,Diongoya,Mtakuja,352.0
Morogoro,Mvomero,Diongoya,Mvuleni,336.5
Morogoro,Mvomero,Diongoya,Njiapanda,346.8181818181818
Morogoro,Mvomero,Diongoya,Shuleni,340.0
Morogoro,Mvomero,Doma,Ccm,389.0
Morogoro,Mvomero,Doma,Doma B,486.0
Morogoro,Mvomero,Doma,Doma Stand,484.4
Morogoro,Mvomero,Doma,Doma Store,497.2
Morogoro,Mvomero,Doma,Gole,604.5
Morogoro,Mvomero,Doma,Gwata,583.0
Morogoro,Mvomero,Doma,Kibalawala,527.0
Morogoro,Mvomero,Doma,Kibaoni,544.0
Morogoro,Mvomero,Doma,Ktopeni,583.0
Morogoro,Mvomero,Doma,Ludia,524.0
Morogoro,Mvomero,Doma,Mabwe,590.0
Morogoro,Mvomero,Doma,Mbuyuni,538.0
Morogoro,Mvomero,Doma,Mdugile,578.0
Morogoro,Mvomero,Doma,Mission,615.0
Morogoro,Mvomero,Doma,Mtakenini,499.0
Morogoro,Mvomero,Doma,Mtipule Juu,517.0
Morogoro,Mvomero,Doma,Ngwabe,532.0
Morogoro,Mvomero,Doma,Shule,394.0
Morogoro,Mvomero,Doma,Shuleni,420.5
Morogoro,Mvomero,Doma,Songa,511.3333333333333
Morogoro,Mvomero,Doma,Zonwe,559.0
Morogoro,Mvomero,Hembeti,Begi,342.0
Morogoro,Mvomero,Hembeti,Bungoma,330.5
Morogoro,Mvomero,Hembeti,Derikesi,331.0
Morogoro,Mvomero,Hembeti,Dimamba,367.0
Morogoro,Mvomero,Hembeti,Gulioni,340.75
Morogoro,Mvomero,Hembeti,Kigugu,366.3333333333333
Morogoro,Mvomero,Hembeti,Kilanga Wageni,339.3333333333333
Morogoro,Mvomero,Hembeti,Kisanzile,356.0
Morogoro,Mvomero,Hembeti,Kitega,338.5
Morogoro,Mvomero,Hembeti,Madenko,371.0
Morogoro,Mvomero,Hembeti,Maroroi,315.3333333333333
Morogoro,Mvomero,Hembeti,Mbuyuni,354.3333333333333
Morogoro,Mvomero,Hembeti,Miembe Kumi,386.0
Morogoro,Mvomero,Hembeti,Minazini,329.0
Morogoro,Mvomero,Hembeti,Mkuyuni,378.2
Morogoro,Mvomero,Hembeti,Mpapa,353.0
Morogoro,Mvomero,Hembeti,Msufini,365.0
Morogoro,Mvomero,Hembeti,Mtakuja,328.0
Morogoro,Mvomero,Hembeti,Mvuleni,354.0
Morogoro,Mvomero,Hembeti,Mwangaza,324.77777777777777
Morogoro,Mvomero,Hembeti,Mwedongo,332.0
Morogoro,Mvomero,Hembeti,Mwidongo,327.0
Morogoro,Mvomero,Hembeti,Nderekesi,324.0
Morogoro,Mvomero,Hembeti,Ofisi Yakijiji,337.6666666666667
Morogoro,Mvomero,Hembeti,Sabudugwa,327.5
Morogoro,Mvomero,Hembeti,Shuleni,335.0
Morogoro,Mvomero,Hembeti,Upareni,336.6666666666667
Morogoro,Mvomero,Hembeti,Zahanati,359.0
Morogoro,Mvomero,Kanga,Apendae,375.3333333333333
Morogoro,Mvomero,Kanga,Batula,447.0
Morogoro,Mvomero,Kanga,Bwageselewa,389.0
Morogoro,Mvomero,Kanga,Chalongwe,374.5
Morogoro,Mvomero,Kanga,Kaole,347.75
Morogoro,Mvomero,Kanga,Kibwende,386.75
Morogoro,Mvomero,Kanga,Kibwendeisiza,372.0
Morogoro,Mvomero,Kanga,Kichangani,368.5
Morogoro,Mvomero,Kanga,Kigugu,381.0
Morogoro,Mvomero,Kanga,Kisauke,368.0
Morogoro,Mvomero,Kanga,Komkomba,428.0
Morogoro,Mvomero,Kanga,Komsanga,358.5
Morogoro,Mvomero,Kanga,Komtonga,356.3333333333333
Morogoro,Mvomero,Kanga,Komtongo,358.0
Morogoro,Mvomero,Kanga,Kwadungu,408.0
Morogoro,Mvomero,Kanga,Kwafiruka,518.0
Morogoro,Mvomero,Kanga,Lukindo,360.0
Morogoro,Mvomero,Kanga,Lukindu,367.0
Morogoro,Mvomero,Kanga,Sechambo,374.5
Morogoro,Mvomero,Kibati,Difungo,781.5
Morogoro,Mvomero,Kibati,Godown,657.0
Morogoro,Mvomero,Kibati,Ikulu,708.0
Morogoro,Mvomero,Kibati,Kikwanyu,716.0
Morogoro,Mvomero,Kibati,Kikwazu,770.0
Morogoro,Mvomero,Kibati,Kwang'Anga,802.6666666666666
Morogoro,Mvomero,Kibati,Kwikwazu,761.0
Morogoro,Mvomero,Kibati,Lusimbi,786.0
Morogoro,Mvomero,Kibati,Madukani,754.0
Morogoro,Mvomero,Kibati,Mdukani,760.0
Morogoro,Mvomero,Kibati,Mgambo,786.0
Morogoro,Mvomero,Kibati,Ng'Ai,759.6666666666666
Morogoro,Mvomero,Kibati,Sange,683.0
Morogoro,Mvomero,Langali,Lolo,1077.25
Morogoro,Mvomero,Maskati,Digoboke,738.0
Morogoro,Mvomero,Maskati,Magunga Shuleni,808.0
Morogoro,Mvomero,Melela,Kibaoni,503.5
Morogoro,Mvomero,Melela,Kimunyu,461.5
Morogoro,Mvomero,Melela,Kololo,459.6666666666667
Morogoro,Mvomero,Melela,Majengo,465.4
Morogoro,Mvomero,Melela,Makang'Wa,451.5
Morogoro,Mvomero,Melela,Melela,472.0
Morogoro,Mvomero,Melela,Mkwajuni,419.5
Morogoro,Mvomero,Melela,Mlandizi A,487.75
Morogoro,Mvomero,Melela,Mlandizi B,491.0
Morogoro,Mvomero,Melela,Mlinge,453.0
Morogoro,Mvomero,Melela,Shuleni,457.0
Morogoro,Mvomero,Melela,Twange,733.0
Morogoro,Mvomero,Melela,Vianzi A,480.0
Morogoro,Mvomero,Melela,Vianzi B,496.0
Morogoro,Mvomero,Mhonda,Diagaya,466.0
Morogoro,Mvomero,Mhonda,Kibaoni,412.3333333333333
Morogoro,Mvomero,Mhonda,Minazini,460.0
Morogoro,Mvomero,Mhonda,Mstarange,492.0
Morogoro,Mvomero,Mhonda,Mvaji,445.0
Morogoro,Mvomero,Mhonda,Ndumi,506.0
Morogoro,Mvomero,Mlali,Gudugudu,569.8181818181819
Morogoro,Mvomero,Mlali,Kibogozi,598.0
Morogoro,Mvomero,Mlali,Kinyenze,532.6666666666666
Morogoro,Mvomero,Mlali,Kipera,532.0
Morogoro,Mvomero,Mlali,Kipera Njiapanda,527.5
Morogoro,Mvomero,Mlali,Lugono,500.5
Morogoro,Mvomero,Mlali,Majengo,559.2857142857143
Morogoro,Mvomero,Mlali,Mbuyuni,519.5
Morogoro,Mvomero,Mlali,Mkuyuni A,557.0
Morogoro,Mvomero,Mlali,Mkuyuni B,560.0
Morogoro,Mvomero,Mlali,Mpingoni,575.0
Morogoro,Mvomero,Mlali,Muhombe,989.0
Morogoro,Mvomero,Mlali,Peapea,555.0
Morogoro,Mvomero,Mtibwa,Godown,331.0
Morogoro,Mvomero,Mtibwa,Kanisani,331.0
Morogoro,Mvomero,Mtibwa,Kitingoji A,318.0
Morogoro,Mvomero,Mtibwa,Kitongoji A,321.6666666666667
Morogoro,Mvomero,Mtibwa,Kitongoji B,327.5
Morogoro,Mvomero,Mtibwa,Kunke Mnazi Mmoja,351.0
Morogoro,Mvomero,Mtibwa,Kwamchungwa,330.25
Morogoro,Mvomero,Mtibwa,Kwasungura,339.0
Morogoro,Mvomero,Mtibwa,Kwatorondo,337.5
Morogoro,Mvomero,Mtibwa,Kwazuberi,337.0
Morogoro,Mvomero,Mtibwa,Mgudeni,334.6666666666667
Morogoro,Mvomero,Mtibwa,Mkwajuni,329.0
Morogoro,Mvomero,Mtibwa,Mnazi Mmoja,340.6666666666667
Morogoro,Mvomero,Mtibwa,Shuleni,323.0
Morogoro,Mvomero,Mtibwa,Songambele,312.3333333333333
Morogoro,Mvomero,Mvomero,Ccm,328.75
Morogoro,Mvomero,Mvomero,Chambika,385.6
Morogoro,Mvomero,Mvomero,Chanika,416.0
Morogoro,Mvomero,Mvomero,Dibamba A,376.0
Morogoro,Mvomero,Mvomero,Dihombo Road,326.0
Morogoro,Mvomero,Mvomero,Fungafunga,325.1666666666667
Morogoro,Mvomero,Mvomero,Kamsweke,382.0
Morogoro,Mvomero,Mvomero,Kiburunge,429.0
Morogoro,Mvomero,Mvomero,Kijoja,390.6
Morogoro,Mvomero,Mvomero,Kikando,382.25
Morogoro,Mvomero,Mvomero,Kipogolo,384.5
Morogoro,Mvomero,Mvomero,Kipogoro,387.0
Morogoro,Mvomero,Mvomero,Komvuma,367.0
Morogoro,Mvomero,Mvomero,Kwagamba,334.0
Morogoro,Mvomero,Mvomero,Kwamvuma,367.0
Morogoro,Mvomero,Mvomero,Kwapango,323.0
Morogoro,Mvomero,Mvomero,Luhindo,333.125
Morogoro,Mvomero,Mvomero,Magengeni,330.5
Morogoro,Mvomero,Mvomero,Mahange,422.0
Morogoro,Mvomero,Mvomero,Majungu,413.6666666666667
Morogoro,Mvomero,Mvomero,Mchucha,379.6666666666667
Morogoro,Mvomero,Mvomero,Miembeni,380.8333333333333
Morogoro,Mvomero,Mvomero,Mikocheni,409.0
Morogoro,Mvomero,Mvomero,Milongwe,390.0
Morogoro,Mvomero,Mvomero,Minazini,380.0
Morogoro,Mvomero,Mvomero,Mji Mkuu,371.5
Morogoro,Mvomero,Mvomero,Mkocheni,409.0
Morogoro,Mvomero,Mvomero,Mntunda,384.6666666666667
Morogoro,Mvomero,Mvomero,Mpakani,396.5
Morogoro,Mvomero,Mvomero,Msikitini,349.85714285714283
Morogoro,Mvomero,Mvomero,Mtakuja,331.0
Morogoro,Mvomero,Mvomero,Mtunge,381.27272727272725
Morogoro,Mvomero,Mvomero,Muhunzi,326.5
Morogoro,Mvomero,Mvomero,Shuleni,384.0
Morogoro,Mvomero,Mvomero,Sokoine,330.0
Morogoro,Mvomero,Mvomero,Subiria,366.7142857142857
Morogoro,Mvomero,Mvomero,Tongolo,411.6666666666667
Morogoro,Mvomero,Mvomero,Zaire,328.5
Morogoro,Mvomero,Mzumbe,Changarawe A,514.0
Morogoro,Mvomero,Mzumbe,Changarawe B,520.0
Morogoro,Mvomero,Mzumbe,Changarawe Kati,519.0
Morogoro,Mvomero,Mzumbe,Chemchem,520.5
Morogoro,Mvomero,Mzumbe,Gezaulole,504.5
Morogoro,Mvomero,Mzumbe,Kidiwa,473.0
Morogoro,Mvomero,Mzumbe,Kimambira,467.0
Morogoro,Mvomero,Mzumbe,Kiwanjani,518.0
Morogoro,Mvomero,Mzumbe,Lubungo Ndeseme,457.5
Morogoro,Mvomero,Mzumbe,Mafuru,489.0
Morogoro,Mvomero,Mzumbe,Mahakamani,505.6666666666667
Morogoro,Mvomero,Mzumbe,Maili 10,524.0
Morogoro,Mvomero,Mzumbe,Masanze,501.0
Morogoro,Mvomero,Mzumbe,Masimbu,482.0
Morogoro,Mvomero,Mzumbe,Mbesegela,457.0
Morogoro,Mvomero,Mzumbe,Mikongeni,500.5
Morogoro,Mvomero,Mzumbe,Mingo,446.0
Morogoro,Mvomero,Mzumbe,Mnazi Mmoja,502.0
Morogoro,Mvomero,Mzumbe,Oysterbey A,519.5
Morogoro,Mvomero,Mzumbe,Oysterbey B,522.0
Morogoro,Mvomero,Mzumbe,Vianzi,459.0
Morogoro,Mvomero,Mzumbe,Vikenge A,501.0
Morogoro,Mvomero,Sungaji,Bogorwa,320.0
Morogoro,Mvomero,Sungaji,Chazi,328.5
Morogoro,Mvomero,Sungaji,Chazi Juu,339.0
Morogoro,Mvomero,Sungaji,Digongo,338.0
Morogoro,Mvomero,Sungaji,Dunduma,343.0
Morogoro,Mvomero,Sungaji,Dunduna,350.0
Morogoro,Mvomero,Sungaji,Kagera,335.0
Morogoro,Mvomero,Sungaji,Kijijini,332.0
Morogoro,Mvomero,Sungaji,Kisala Kati,329.6666666666667
Morogoro,Mvomero,Sungaji,Kivungweni,340.5
Morogoro,Mvomero,Sungaji,Kwawazigua,342.0
Morogoro,Mvomero,Sungaji,Legezamwendo,347.0
Morogoro,Mvomero,Sungaji,Madukani,335.0
Morogoro,Mvomero,Sungaji,Mapalamba,362.0
Morogoro,Mvomero,Sungaji,Mapalamba A,352.0
Morogoro,Mvomero,Sungaji,Mapalamba B,360.5
Morogoro,Mvomero,Sungaji,Misajini,323.0
Morogoro,Mvomero,Sungaji,Mkwajuni,331.0
Morogoro,Mvomero,Sungaji,Msene,339.0
Morogoro,Mvomero,Sungaji,Msikitini,340.8
Morogoro,Mvomero,Sungaji,Msufini,353.6666666666667
Morogoro,Mvomero,Sungaji,Mtego Wa Simba,335.3333333333333
Morogoro,Mvomero,Sungaji,Mtoni,344.25
Morogoro,Mvomero,Sungaji,Mvuleni,333.0
Morogoro,Mvomero,Sungaji,Ngomeni,356.0
Morogoro,Mvomero,Sungaji,Ofisini,335.0
Morogoro,Mvomero,Sungaji,Resthouse,361.5
Morogoro,Mvomero,Sungaji,Shuleni,329.0
Morogoro,Mvomero,Sungaji,Sungaji,339.0
Morogoro,Mvomero,Tchenzema,Duzu,1624.75
Morogoro,Mvomero,Tchenzema,Lundi,1665.0
Morogoro,Mvomero,Tchenzema,Msewe,1592.0
Morogoro,Mvomero,Tchenzema,Nyasungwi,1636.0
Morogoro,Ulanga,Biro,Dar Es Salaam,285.6
Morogoro,Ulanga,Biro,Idenge,276.5
Morogoro,Ulanga,Biro,Igata,291.0
Morogoro,Ulanga,Biro,Ilonga,281.0
Morogoro,Ulanga,Biro,Mlimani,294.3333333333333
Morogoro,Ulanga,Biro,Zambia,292.5
Morogoro,Ulanga,Chirombola,Chirombora Chini,343.5
Morogoro,Ulanga,Chirombola,Kitope,398.5
Morogoro,Ulanga,Chirombola,Mjini,346.0
Morogoro,Ulanga,Chirombola,Mzelezi Chini,364.5
Morogoro,Ulanga,Chirombola,Mzelezi Kati,387.0
Morogoro,Ulanga,Chirombola,Shuleni,373.0
Morogoro,Ulanga,Chirombola,Zahanati,342.0
Morogoro,Ulanga,Euga,Chiraga,358.3333333333333
Morogoro,Ulanga,Euga,Ebuyu Kati,360.0
Morogoro,Ulanga,Euga,Ebuyu Mjini,367.5
Morogoro,Ulanga,Euga,Kongo,365.0
Morogoro,Ulanga,Euga,Luhanga,333.0
Morogoro,Ulanga,Euga,Mabatini,346.0
Morogoro,Ulanga,Euga,Mabwerebwere,396.0
Morogoro,Ulanga,Euga,Mgombele,338.0
Morogoro,Ulanga,Euga,Mikumi A,337.0
Morogoro,Ulanga,Euga,Mikumi B,339.5
Morogoro,Ulanga,Ilonga,Chamlundu,366.0
Morogoro,Ulanga,Ilonga,Idimbo,355.0
Morogoro,Ulanga,Ilonga,Ikangao,365.0
Morogoro,Ulanga,Ilonga,Lipumla,370.3333333333333
Morogoro,Ulanga,Ilonga,Madukani,340.5
Morogoro,Ulanga,Ilonga,Malela,367.0
Morogoro,Ulanga,Ilonga,Maunga,387.3333333333333
Morogoro,Ulanga,Ilonga,Mbaraganga,348.0
Morogoro,Ulanga,Ilonga,Mbutu,389.5
Morogoro,Ulanga,Ilonga,Mission,364.14285714285717
Morogoro,Ulanga,Ilonga,Mkoroshini,346.25
Morogoro,Ulanga,Ilonga,Mlokoti,380.0
Morogoro,Ulanga,Ilonga,Mwembehaki,349.0
Morogoro,Ulanga,Ilonga,Mwembehaki B,350.0
Morogoro,Ulanga,Ilonga,Nanungu,353.3333333333333
Morogoro,Ulanga,Ilonga,Nyama,364.5
Morogoro,Ulanga,Ilonga,Senga,381.0
Morogoro,Ulanga,Iragua,Igunda,316.0
Morogoro,Ulanga,Iragua,Ipera,270.2857142857143
Morogoro,Ulanga,Iragua,Iragua Kati,347.8
Morogoro,Ulanga,Iragua,Kidugalo,305.0
Morogoro,Ulanga,Iragua,Lifuma,301.0
Morogoro,Ulanga,Iragua,Magereza,359.5
Morogoro,Ulanga,Iragua,Mangala,325.8333333333333
Morogoro,Ulanga,Iragua,Mgulugwizi,327.5
Morogoro,Ulanga,Iragua,Mission,321.6666666666667
Morogoro,Ulanga,Iragua,Nakatanga,321.0
Morogoro,Ulanga,Iragua,Namhanga,303.3333333333333
Morogoro,Ulanga,Iragua,Ngondola,289.0
Morogoro,Ulanga,Isongo,Iringa,914.0
Morogoro,Ulanga,Isongo,Isanga,959.0
Morogoro,Ulanga,Isongo,Isongo Kati,917.5
Morogoro,Ulanga,Isongo,Kisiwani,930.3333333333334
Morogoro,Ulanga,Isongo,Koloa,887.25
Morogoro,Ulanga,Isongo,Makunganya,811.0
Morogoro,Ulanga,Isongo,Mdundiko,936.0
Morogoro,Ulanga,Isongo,Morogoro,913.0
Morogoro,Ulanga,Isongo,Uponera Juu,963.8
Morogoro,Ulanga,Itete,Alabama,323.0
Morogoro,Ulanga,Itete,Ganja Small,280.0
Morogoro,Ulanga,Itete,Ibuta,322.375
Morogoro,Ulanga,Itete,Ikulu,322.0
Morogoro,Ulanga,Itete,Ipera Asilia,278.0
Morogoro,Ulanga,Itete,Kikoni,327.0
Morogoro,Ulanga,Itete,Mahimbo Chini,340.0
Morogoro,Ulanga,Itete,Mahimbo Juu,351.5
Morogoro,Ulanga,Itete,Mahimbo Kati,337.5
Morogoro,Ulanga,Itete,Minazini,336.0
Morogoro,Ulanga,Itete,Mjengoni,324.0
Morogoro,Ulanga,Itete,Mlindila,324.0
Morogoro,Ulanga,Itete,Mnjengoni,325.0
Morogoro,Ulanga,Itete,Mtupili,341.25
Morogoro,Ulanga,Itete,Njiwa Juu,335.8
Morogoro,Ulanga,Itete,Njiwa Kati,325.0
Morogoro,Ulanga,Kichangani,Chafimbo,359.0
Morogoro,Ulanga,Kichangani,Chambuyuni,326.0
Morogoro,Ulanga,Kichangani,Idunda Kati,334.25
Morogoro,Ulanga,Kichangani,Ikungua,329.0
Morogoro,Ulanga,Kichangani,Isongo Kati,320.0
Morogoro,Ulanga,Kichangani,Kichangani Kati,315.0
Morogoro,Ulanga,Kichangani,Kichangano Kati,319.0
Morogoro,Ulanga,Kichangani,Kitete,342.0
Morogoro,Ulanga,Kichangani,Mahongole,332.3333333333333
Morogoro,Ulanga,Kichangani,Mkwajuni,349.0
Morogoro,Ulanga,Kichangani,Zahanati,321.0
Morogoro,Ulanga,Kilosa Mpepo,Ihowanja Kati,319.14285714285717
Morogoro,Ulanga,Kilosa Mpepo,Kalembwani,310.1666666666667
Morogoro,Ulanga,Kilosa Mpepo,Kilolelo,353.0
Morogoro,Ulanga,Kilosa Mpepo,Kilolero,378.0
Morogoro,Ulanga,Kilosa Mpepo,Kilosa,342.0
Morogoro,Ulanga,Kilosa Mpepo,Mayanda,316.8888888888889
Morogoro,Ulanga,Kilosa Mpepo,Mtakuja,326.0
Morogoro,Ulanga,Lukande,Bomani,334.3333333333333
Morogoro,Ulanga,Lukande,Ebuyu,343.5
Morogoro,Ulanga,Lukande,Gogo Freshi,334.6666666666667
Morogoro,Ulanga,Lukande,Gombe Kati,367.0
Morogoro,Ulanga,Lukande,Ikombo,365.0
Morogoro,Ulanga,Lukande,Madizini,371.0
Morogoro,Ulanga,Lupiro,Igota,308.0
Morogoro,Ulanga,Lupiro,Igumbiro,303.0
Morogoro,Ulanga,Lupiro,Igumbiro Kati,290.3
Morogoro,Ulanga,Lupiro,Kikuyu,297.3333333333333
Morogoro,Ulanga,Lupiro,Kiningu,286.0
Morogoro,Ulanga,Lupiro,Libaratua,307.8
Morogoro,Ulanga,Lupiro,Lupiro Kati,308.3333333333333
Morogoro,Ulanga,Lupiro,Lupiro Mjini,301.0
Morogoro,Ulanga,Lupiro,Mabatini,295.0
Morogoro,Ulanga,Lupiro,Mbasa,293.0
Morogoro,Ulanga,Lupiro,Milola Juu,284.0
Morogoro,Ulanga,Lupiro,Milola Kati,287.0
Morogoro,Ulanga,Lupiro,Milolakati,286.0
Morogoro,Ulanga,Lupiro,Minazini,296.5
Morogoro,Ulanga,Lupiro,Uarabuni,295.0
Morogoro,Ulanga,Lupiro,Zahanati,297.0
Morogoro,Ulanga,Malinyi,Charula,280.5
Morogoro,Ulanga,Malinyi,Kempu,293.0
Morogoro,Ulanga,Malinyi,Kigamboni,300.5
Morogoro,Ulanga,Malinyi,Kilolero,307.0
Morogoro,Ulanga,Malinyi,Kilorelo,304.0
Morogoro,Ulanga,Malinyi,Kipingo,282.0
Morogoro,Ulanga,Malinyi,Kipingo A,282.0
Morogoro,Ulanga,Malinyi,Kiwale,277.5
Morogoro,Ulanga,Malinyi,Lugala,298.0
Morogoro,Ulanga,Malinyi,Lugala Shuleni,288.5
Morogoro,Ulanga,Malinyi,Lupiro,292.0
Morogoro,Ulanga,Malinyi,Makelele,285.0
Morogoro,Ulanga,Malinyi,Makelele A,288.0
Morogoro,Ulanga,Malinyi,Makugira,297.0
Morogoro,Ulanga,Malinyi,Makugira A,298.0
Morogoro,Ulanga,Malinyi,Makugira B,291.3333333333333
Morogoro,Ulanga,Malinyi,Makugira Madukani,288.0
Morogoro,Ulanga,Malinyi,Malinyi Mjini,290.6666666666667
Morogoro,Ulanga,Malinyi,Mbialu,291.0
Morogoro,Ulanga,Malinyi,Mchangani,294.0
Morogoro,Ulanga,Malinyi,Mchangani A,293.6666666666667
Morogoro,Ulanga,Malinyi,Mchangani B,296.0
Morogoro,Ulanga,Malinyi,Mikoroshini,293.5
Morogoro,Ulanga,Malinyi,Misegesi,298.0
Morogoro,Ulanga,Malinyi,Mlemba,281.0
Morogoro,Ulanga,Malinyi,Msumbiji,289.6666666666667
Morogoro,Ulanga,Malinyi,Mwembeni,303.75
Morogoro,Ulanga,Malinyi,Nawigo,291.0
Morogoro,Ulanga,Malinyi,Ngandula,297.0
Morogoro,Ulanga,Malinyi,Tangi Huru,299.0
Morogoro,Ulanga,Malinyi,Ujamaa,279.5
Morogoro,Ulanga,Mbuga,Anna Abdalla,382.0
Morogoro,Ulanga,Mbuga,Kasapila,386.0
Morogoro,Ulanga,Mbuga,Kinonono,382.6666666666667
Morogoro,Ulanga,Mbuga,Mkamba,362.0
Morogoro,Ulanga,Mbuga,Mrema,362.0
Morogoro,Ulanga,Mbuga,Mtakuja,369.0
Morogoro,Ulanga,Mbuga,Mwanza,381.25
Morogoro,Ulanga,Mbuga,Songambele,373.75
Morogoro,Ulanga,Mbuga,Uzunguni,363.5
Morogoro,Ulanga,Minepa,Alabama,261.0
Morogoro,Ulanga,Minepa,Alamba,249.0
Morogoro,Ulanga,Minepa,Butiama,250.0
Morogoro,Ulanga,Minepa,Geza Ulole,256.0
Morogoro,Ulanga,Minepa,Irangali,285.3333333333333
Morogoro,Ulanga,Minepa,Iyundu,266.0
Morogoro,Ulanga,Minepa,Kisaki Mbali,269.0
Morogoro,Ulanga,Minepa,Manjore,281.5
Morogoro,Ulanga,Minepa,Matindi,259.75
